,Open,High,Low,Close,Volume,Date,EMA_7,EMA_14,EMA_21,SMA_7,SMA_14,SMA_21,CUMLOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,GBP USD ,Gold in USD close,Gold in USD volume,Crude Futures_close,Crude Futures_volume,3M,FTSE_H-L,FTSE_O-C,GBP_USD_H-L,GBP_USD_O-C,Gold_H-L,Gold_O-C,Crude_H-L,Crude_O-C,Close_copy
1178,6182.4,6182.5,6101.9,6125.4,913517000.0,2016-03-08,6129.758943206316,6070.709005621399,6030.875884523388,6147.828571428572,6066.642857142857,5961.85238095238,0.12258812613704374,71.56568682851048,23.47474574436643,48.09094108414405,5620.006356015258,5978.335,6336.6636439847425,11.987573261944757,0.7052096622315541,1.426127,1262.1,43.0,39.65,35047.0,0.58438,80.60000000000036,57.0,0.00971299999999986,8.099999999999774e-05,15.299999999999955,6.600000000000136,2.1699999999999946,1.1900000000000048,6125.4
1179,6125.4,6174.8,6118.2,6146.3,758331300.0,2016-03-09,6133.894207404736,6080.787804871879,6041.368985930352,6154.857142857142,6079.092857142858,5986.333333333333,0.12599434046877106,71.04991871089442,18.36718210140029,52.68273660949413,5665.7856563576,6002.035,6338.2843436424,11.204511258011665,0.7145208648398517,1.420858,1256.6,79.0,41.07,29231.0,0.58688,56.600000000000364,-20.900000000000546,0.006361999999999979,0.0,15.200000000000045,-2.099999999999909,1.8200000000000003,-1.5499999999999972,6146.3
1180,6146.3,6203.4,6036.7,6036.7,1056246900.0,2016-03-10,6109.595655553552,6074.909430888963,6040.944532663956,6138.257142857144,6085.271428571427,6003.685714285714,0.10800157073927734,61.09312125451743,6.728307716018634,54.364813538498794,5767.10570181703,6027.0199999999995,6286.934298182969,8.624968829802095,0.5186215226858855,1.420697,1272.0,119.0,40.05,28194.0,0.59063,166.69999999999982,109.60000000000036,0.017777000000000154,-4.100000000017978e-05,35.5,-22.0,1.3500000000000014,0.7900000000000063,6036.7
1181,6036.7,6150.9,6036.7,6139.8,721703700.0,2016-03-11,6117.146741665164,6083.561506770435,6049.931393330869,6137.214285714284,6092.564285714286,6032.390476190476,0.12493623405478371,60.820495084940376,5.164545237153263,55.65594984778711,5829.939551191768,6048.629999999999,6267.32044880823,7.23107377400274,0.708445317335161,1.428776,1258.7,87.0,40.39,22689.0,0.59063,114.19999999999982,-103.10000000000036,0.01354500000000014,0.0,31.299999999999955,11.299999999999955,0.9799999999999969,-0.14000000000000057,6139.8
1182,6139.8,6197.8,6139.8,6174.6,688585100.0,2016-03-14,6131.510056248873,6095.699972534377,6061.264903028062,6143.514285714286,6107.728571428571,6054.628571428571,0.13058816880412008,62.68985640410392,5.627125245053442,57.06273115905048,5866.8780687245235,6066.145,6265.411931275477,6.569804423582917,0.7721349681700725,1.438001,1230.4,37.0,38.74,24741.0,0.59063,58.0,-34.80000000000018,0.007909999999999862,-0.00018700000000015926,8.0,-2.1000000000001364,1.4500000000000028,1.0,6174.6
1183,6174.6,6174.6,6114.8,6140.0,700313300.0,2016-03-15,6133.632542186655,6101.606642863127,6068.422639116419,6135.028571428572,6127.214285714285,6069.661904761905,0.12496880787520719,60.67992745012543,2.893757032859959,57.786170417265474,5901.968211687451,6080.035,6258.101788312549,5.857426423122527,0.6683778333069824,1.428204,1229.3,45.0,40.33,31153.0,0.59125,59.80000000000018,34.600000000000364,0.013749000000000011,0.0001020000000000465,34.899999999999864,0.20000000000004547,1.5700000000000003,-1.3399999999999963,6140.0
1184,6140.0,6186.2,6134.3,6175.5,700761300.0,2016-03-16,6144.099406639991,6111.459090481376,6078.15694465129,6134.042857142857,6138.835714285714,6084.580952380952,0.13073391661208805,61.24559647535443,2.7675408464711637,58.47805562888327,5906.118428943072,6087.295,6268.471571056928,5.95261346975719,0.7434227546239541,1.415629,1264.5,27.0,41.54,32670.0,0.59125,51.899999999999636,-35.5,0.010350000000000081,0.00019999999999997797,14.199999999999818,-3.0,1.3900000000000006,-1.3399999999999963,6175.5
1185,6175.5,6220.0,6125.7,6201.1,832614900.0,2016-03-17,6158.349554979994,6123.4112117505265,6089.333586046627,6144.857142857143,6146.342857142857,6092.714285714285,0.13487076138508827,63.0329941848604,3.643950844781699,59.3890433400787,5919.217802330762,6098.75,6278.282197669238,5.887508019487193,0.7850463630723377,1.425517,1253.8,542.0,41.2,36422.0,0.58875,94.30000000000018,-25.600000000000364,0.027762000000000064,-0.00020299999999995322,12.900000000000091,3.2999999999999545,1.6999999999999957,0.17999999999999972,6201.1
1186,6201.1,6237.0,6186.2,6189.6,1129194800.0,2016-03-18,6166.162166234995,6132.236383517123,6098.448714587843,6151.042857142857,6152.95,6103.076190476191,0.13301452996926375,62.79767336826444,2.726904022548588,60.07076934571585,5940.731734522801,6110.719999999999,6280.7082654771975,5.563608395645626,0.7320160152777775,1.447807,1251.0,281.0,41.495000000000005,34031.0,0.58875,50.80000000000018,11.5,0.009875000000000078,0.0,10.75,-0.4500000000000455,1.4200000000000017,-0.05000000000000426,6189.6
1187,6189.6,6215.3,6154.1,6184.6,532073700.0,2016-03-21,6170.771624676247,6139.218199048173,6106.2806496253115,6172.171428571428,6155.214285714285,6114.238095238095,0.13220639687425695,61.49880180690525,1.142425968951514,60.356375837953735,5948.638080356319,6118.0650000000005,6287.491919643682,5.53857860757222,0.6963530947146069,1.446801,1248.2,20.0,41.79,31640.0,0.58844,61.19999999999982,5.0,0.010124000000000022,-0.00045999999999990493,8.600000000000136,-4.2000000000000455,1.1400000000000006,-0.28000000000000114,6184.6
1188,6184.6,6193.5,6110.4,6192.7,738984400.0,2016-03-22,6176.253718507185,6146.34910584175,6114.136954204829,6179.728571428573,6158.471428571429,6121.619047619048,0.1335152447096217,60.426480192657436,0.056083483762954245,60.37039670889448,5973.264274886704,6129.585,6285.905725113296,5.1005320951841355,0.7018766224192475,1.437009,1223.7,28.0,40.47,30553.0,0.58813,83.10000000000036,-8.099999999999454,0.020035000000000025,-0.00022699999999997722,29.100000000000136,24.0,1.4100000000000037,1.1000000000000014,6192.7
1189,6192.7,6216.8,6171.1,6199.1,621495500.0,2016-03-23,6181.9652888803885,6153.382558396184,6121.860867458935,6183.228571428571,6163.3714285714295,6132.895238095238,0.1345481859399595,59.4082626294412,-0.769707263562637,60.177969893003834,6043.555040073349,6146.18,6248.8049599266515,3.3394713440430044,0.7578320129811666,1.422495,1221.4,13.0,40.44,24268.0,0.58688,45.69999999999982,-6.400000000000546,0.011745000000000116,0.00010199999999982445,7.2000000000000455,-7.2000000000000455,1.4200000000000017,-0.10999999999999943,6199.1
1190,6199.1,6199.1,6090.0,6106.5,625282200.0,2016-03-24,6163.098966660291,6147.131550610026,6120.464424962668,6178.442857142857,6156.735714285714,6144.2904761904765,0.11949784334516217,50.54660200151466,-7.705094313191346,58.251696314706,6066.006640954194,6150.865,6235.723359045805,2.759233345092296,0.23859381386309844,1.411692,1226.1333333333334,63252.666666666664,40.00666666666667,22479.666666666668,0.58813,109.10000000000036,92.60000000000036,0.00893199999999994,-5.999999999994898e-05,10.766666666666652,-10.733333333333348,1.43333333333333,0.28333333333333144,6106.5
1191,6199.1,6199.1,6090.0,6106.5,625282200.0,2016-03-25,6148.949224995218,6141.71401052869,6119.194931784244,6168.585714285714,6151.314285714286,6148.75238095238,0.11949784334516217,43.02767584571484,-12.179216375192937,55.206892220907775,6067.7750754951785,6151.389999999999,6235.00492450482,2.718570095696125,0.23156706015197542,1.413008,1230.8666666666666,126492.33333333333,39.57333333333333,20691.333333333332,0.5877133333333333,109.10000000000036,92.60000000000036,0.0047960000000000225,0.00119899999999995,14.333333333333258,-14.266666666666652,1.4466666666666654,0.6766666666666694,6106.5
1192,6199.1,6199.1,6090.0,6106.5,625282200.0,2016-03-28,6138.336918746414,6137.018809124865,6118.040847076585,6155.071428571428,6149.964285714285,6149.25238095238,0.11949784334516217,36.64643540062116,-14.848365456229295,51.49480085685045,6069.372948895316,6151.860000000001,6234.347051104685,2.6816946778595323,0.22504775360175028,1.413108,1235.6,189732.0,39.14,18903.0,0.5872966666666667,109.10000000000036,92.60000000000036,0.015832999999999986,0.00019999999999997797,17.899999999999864,-17.799999999999955,1.4599999999999937,1.0700000000000003,6106.5
1193,6106.5,6156.7,6070.8,6105.9,596325500.0,2016-03-29,6130.227689059811,6132.869634574883,6116.937133705986,6143.114285714286,6147.078571428572,6149.671428571429,0.11939958256096204,31.181401600040772,-16.250719405447747,47.43212100548852,6064.632019345729,6149.51,6234.387980654272,2.7604794741132737,0.24310180529839306,1.42633,1226.9,48248.0,39.26,10641.0,0.58688,85.89999999999964,0.6000000000003638,0.01097400000000004,-0.00020300000000017526,21.59999999999991,14.5,1.4600000000000009,0.14000000000000057,6105.9
1194,6105.9,6221.8,6105.9,6203.2,803811000.0,2016-03-30,6148.470766794859,6142.247016631565,6124.779212459986,6145.771428571429,6158.971428571429,6152.066666666667,0.13520935365068362,34.30615971525458,-10.50076903218715,44.80692874744173,6064.291360561797,6152.3150000000005,6240.338639438204,2.861480253797266,0.7890416729231171,1.438642,1234.2,3377.0,39.6,399.0,0.58688,115.90000000000055,-97.30000000000018,0.008831000000000033,0.00016499999999997073,15.099999999999909,-8.600000000000136,1.2000000000000028,-0.490000000000002,6203.2
1195,6203.2,6203.4,6149.8,6174.9,746399600.0,2016-03-31,6155.078075096144,6146.600747747357,6129.335647690897,6143.228571428571,6161.478571428571,6153.390476190476,0.1306367537670835,34.105828783127436,-8.560879971451442,42.66670875457888,6066.584530416563,6154.535,6242.4854695834365,2.858070336213431,0.61577539094706,1.437401,1222.2,1602.0,39.66,20407.0,0.58813,53.599999999999454,28.300000000000182,0.009301999999999921,0.0,26.0,10.099999999999909,0.0,0.0,6174.9
1196,6174.9,6174.9,6076.9,6146.1,747479000.0,2016-04-01,6152.833556322108,6146.533981381042,6130.859679718997,6135.657142857142,6159.442857142857,6154.133333333333,0.125961800037282,31.26276803820565,-9.123152573098587,40.385920611304236,6066.321578623875,6151.87,6237.418421376125,2.7812168129731183,0.46627640868654385,1.436699,1225.3000000000002,1039.5,38.765,23531.0,0.5875,98.0,28.799999999999272,0.020006999999999886,-6.20000000000065e-05,23.649999999999864,-1.4500000000002728,0.5549999999999997,-0.2150000000000034,6146.1
1197,6146.1,6202.0,6132.9,6164.7,546684700.0,2016-04-04,6155.800167241581,6148.9561171969035,6133.936072471815,6143.971428571429,6161.207142857143,6152.480952380952,0.12898353934795323,30.16278861653609,-8.17850559581452,38.34129421235061,6066.356960320784,6150.985,6235.613039679215,2.7516906537478265,0.5810310628249643,1.422455,1228.4,477.0,37.87,26655.0,0.5875,69.10000000000036,-18.599999999999454,0.013008999999999826,0.00022300000000008424,21.299999999999955,-13.0,1.1099999999999994,-0.4299999999999997,6164.7
1198,6164.7,6164.7,6061.9,6091.2,826023000.0,2016-04-05,6139.650125431186,6141.25530157065,6130.050974974378,6141.785714285715,6155.185714285713,6148.138095238095,0.11698917236225179,23.093998031277806,-12.197836944858246,35.29183497613605,6061.331043414303,6149.275,6237.218956585696,2.860303258049005,0.16981813046238728,1.426493,1222.5,248.0,39.84,33370.0,0.58938,102.80000000000018,73.5,0.015734000000000137,4.099999999995774e-05,12.800000000000182,7.900000000000091,1.7299999999999969,-1.4400000000000048,6091.2
1199,6091.2,6161.6,6091.2,6161.6,738661300.0,2016-04-06,6145.137594073389,6143.967928027897,6132.919068158525,6149.657142857142,6152.364285714286,6149.861904761905,0.12848054979466342,22.908546740476595,-9.906630588527563,32.81517732900416,6061.946812976559,6150.04,6238.133187023441,2.864800457344694,0.5656123384259238,1.415629,1236.2,375.0,39.43,34351.0,0.58813,70.40000000000055,-70.40000000000055,0.016477000000000075,0.00019999999999997797,18.300000000000182,-11.400000000000091,1.5700000000000003,0.5,6161.6
1200,6161.6,6204.1,6119.4,6136.9,761729900.0,2016-04-07,6143.078195555041,6143.025537624178,6133.280971053204,6154.085714285714,6148.599999999999,6149.414285714285,0.12446379438387221,20.531813715028875,-9.826690891180228,30.358504606209102,6083.458450219688,6155.05,6226.641549780313,2.3262702912344353,0.3732392296598129,1.413807,1242.5,409.0,41.94,32319.0,0.58913,84.70000000000073,24.700000000000728,0.010148000000000046,-0.000180000000000069,10.799999999999955,-1.5,2.3800000000000026,-2.210000000000001,6136.9
1201,6136.9,6216.3,6136.9,6204.4,622127800.0,2016-04-08,6158.408646666281,6151.208799274287,6139.746337321094,6154.257142857144,6150.0142857142855,6157.400000000001,0.13540278348461468,23.82033554734153,-5.2305352470940605,29.05087079443559,6083.955102422224,6158.280000000001,6232.604897577778,2.4138200139576935,0.810259425192863,1.405797,1250.95,297.0,43.315,36153.0,0.58938,79.40000000000055,-67.5,0.009730000000000016,-0.00031599999999998296,9.400000000000091,-0.4500000000000455,2.375,-2.1499999999999986,6204.4
1202,6204.4,6229.7,6165.5,6200.1,552586500.0,2016-04-11,6168.831484999711,6157.727626037716,6145.233033928267,6157.857142857143,6150.5428571428565,6160.271428571428,0.13470948666938867,25.78233600801559,-2.6148278291360008,28.39716383715159,6083.3040859074645,6159.554999999999,6235.805914092534,2.475857885595142,0.7658656652351555,1.413008,1259.4,185.0,44.69,39987.0,0.58781,64.19999999999982,4.299999999999272,0.017656000000000116,0.00039999999999995595,8.0,0.599999999999909,2.3699999999999974,-2.0899999999999963,6200.1
1203,6200.1,6248.3,6176.3,6242.4,690137700.0,2016-04-12,6187.223613749784,6169.017275899353,6154.066394480242,6171.614285714286,6153.635714285715,6163.5,0.1415087895365704,30.400059035518098,1.6023161586932027,28.797742876824895,6080.975994629882,6164.675,6248.3740053701185,2.715439349847911,0.9643125665370709,1.423406,1246.8,203.0,44.18,37539.0,0.5875,72.0,-42.29999999999927,0.014869999999999939,0.0,15.600000000000136,9.700000000000045,1.1599999999999966,0.030000000000001137,6242.4
1204,6242.4,6362.9,6242.4,6362.9,957136100.0,2016-04-13,6231.142710312339,6194.868305779439,6173.05126770931,6199.928571428572,6171.949999999999,6174.114285714286,0.16062831398601574,43.284029395693324,11.58902921509474,31.695000180598583,6053.672536787074,6174.045,6294.417463212926,3.8993063125690224,1.2844609762032335,1.4269,1225.0,264.0,43.84,25907.0,0.58781,120.5,-120.5,0.008313000000000015,0.0,19.200000000000045,6.400000000000091,1.3000000000000043,0.1699999999999946,6362.9
1205,6362.9,6373.9,6335.4,6365.1,853106400.0,2016-04-14,6264.632032734255,6217.565865008847,6190.5102433720995,6239.057142857143,6190.421428571428,6183.142857142857,0.16097400852119959,53.06054145114922,17.09243301644051,35.96810843470871,6036.044528386714,6182.245000000001,6328.445471613288,4.729688700893831,1.1253570798446775,1.419205,1233.1,97.0,43.1,30288.0,0.58813,38.5,-2.2000000000007276,0.009862000000000037,9.999999999998899e-05,9.299999999999955,-7.399999999999864,1.7700000000000031,0.7199999999999989,6365.1
1206,6365.1,6372.5,6328.2,6343.8,780841700.0,2016-04-15,6284.424024550691,6234.397083007668,6204.445675792817,6265.085714285714,6207.371428571429,6189.938095238096,0.1576220237005549,58.41637805925711,17.95861569963872,40.45776235961839,6027.640533916574,6189.955,6352.269466083426,5.244447369437288,0.9739103165361965,1.414607,1243.05,241.5,43.565,36773.0,0.58781,44.30000000000018,21.300000000000182,0.008645999999999932,-9.999999999998899e-05,18.34999999999991,-14.399999999999864,1.8399999999999963,-0.09499999999999886,6343.8
1207,6343.8,6354.9,6261.7,6353.5,594992600.0,2016-04-18,6301.693018413018,6250.277471939979,6217.996068902561,6296.028571428571,6225.057142857143,6197.742857142857,0.15914990787860814,62.720621805674455,17.810287556844848,44.91033424882961,6021.187212651153,6198.4,6375.612787348847,5.718017144709831,0.9376095041456651,1.417434,1253.0,386.0,44.03,43258.0,0.58781,93.19999999999982,-9.699999999999818,0.014612999999999987,0.0010059999999998404,27.40000000000009,-21.40000000000009,1.9099999999999966,-0.9100000000000037,6353.5
1208,6353.5,6418.3,6353.5,6405.4,808478400.0,2016-04-19,6327.619763809764,6270.960475681315,6235.032789911419,6324.742857142856,6239.5,6208.257142857143,0.16728545032485004,69.51829856647782,19.68637145411857,49.83192711235925,6010.250541100549,6209.035,6407.819458899451,6.403070973168979,0.9939143660604896,1.42898,1253.2,180.0,45.8,32343.0,0.58781,64.80000000000018,-51.899999999999636,0.013390000000000013,-0.00020399999999987095,13.099999999999909,2.8999999999998636,3.0600000000000023,-1.8599999999999994,6405.4
1209,6405.4,6421.9,6367.4,6410.3,814753100.0,2016-04-20,6348.289822857322,6289.539078923807,6250.966172646744,6354.771428571429,6256.314285714287,6218.619047619048,0.16805013742563624,74.44276556065233,19.68867075863446,54.754094802017875,6002.452222316864,6219.595,6436.737777683136,6.982537534457984,0.9391235159529109,1.438952,1249.0,124.0,44.53,35228.0,0.58813,54.5,-4.900000000000546,0.005667000000000089,-0.00014500000000006175,23.0,-1.2999999999999545,1.7100000000000009,0.8799999999999955,6410.3
1210,6410.3,6427.3,6352.9,6381.4,831612200.0,2016-04-21,6356.567367142992,6301.787201733967,6262.823793315221,6374.6285714285705,6273.121428571429,6227.299999999999,0.16353157473703184,75.14720248702088,16.314486148002402,58.832716339018475,6011.814918801621,6233.339999999999,6454.865081198377,7.107749014120131,0.8341833782410653,1.433897,1228.7,188.0,45.11,35201.0,0.5875,74.40000000000055,28.900000000000546,0.01322000000000001,-0.0001020000000000465,20.5,19.799999999999955,1.5900000000000034,-0.45000000000000284,6381.4
1211,6381.4,6381.6,6289.3,6310.4,675930800.0,2016-04-22,6345.025525357245,6302.935574836104,6267.148903013837,6367.128571428571,6283.528571428572,6237.009523809524,0.15234313170228062,69.1789157200783,8.276959504847852,60.90195621523044,6027.600794511504,6243.535,6459.469205488495,6.917049571708833,0.6548272536274069,1.432295,1235.45,142.5,45.425,31655.0,0.58969,92.30000000000018,71.0,0.01268899999999995,0.00036999999999998145,15.849999999999909,8.700000000000045,1.8449999999999989,-0.7099999999999937,6310.4
1212,6310.4,6324.6,6249.3,6260.9,688678400.0,2016-04-25,6323.994144017934,6297.330831524624,6266.58082092167,6352.242857142856,6295.650000000001,6244.361904761905,0.1444680104623028,59.76582590871203,-0.9089042452147282,60.67473015392676,6044.630272777075,6251.255,6457.879727222925,6.610663849832546,0.523339413751757,1.444669,1242.2,97.0,45.74,28109.0,0.59113,75.30000000000018,49.5,0.011209999999999942,0.00020900000000012575,11.200000000000045,-2.400000000000091,2.0999999999999943,-0.9699999999999989,6260.9
1213,6260.9,6297.9,6260.9,6284.5,776825800.0,2016-04-26,6314.120608013451,6295.620053988007,6268.209837201518,6343.771428571429,6304.428571428572,6252.838095238096,0.14823035009891122,53.59242704329881,-5.6658424885023635,59.258269531801176,6064.301797300156,6260.1849999999995,6456.068202699843,6.258064344738804,0.5620650460704867,1.449065,1249.2,547.0,47.18,17458.0,0.59113,37.0,-23.600000000000364,0.01503600000000005,-0.00020900000000012575,0.900000000000091,-0.6000000000001364,1.7999999999999972,-0.9200000000000017,6284.5
1214,6284.5,6319.9,6255.2,6319.9,822361600.0,2016-04-27,6315.565456010088,6298.85738012294,6272.908942910471,6338.971428571429,6317.5,6263.028571428572,0.15384745096493035,50.968910245116604,-6.631487429347658,57.60039767446426,6070.321869196591,6266.0199999999995,6461.718130803408,6.246329593694507,0.6376609980350966,1.457726,1265.5,887.0,48.14,10505.0,0.59088,64.69999999999982,-35.399999999999636,0.008711000000000135,0.0,31.59999999999991,-19.59999999999991,1.4299999999999997,-1.1300000000000026,6319.9
1215,6319.9,6322.4,6224.5,6322.4,861757000.0,2016-04-28,6317.274092007567,6301.996396106549,6277.40812991861,6327.114285714285,6325.928571428572,6268.704761904762,0.15424294862478455,48.532036283632806,-7.254689112665169,55.786725396297975,6080.897296377469,6273.395,6465.892703622532,6.136954667210715,0.6272872327248458,1.454207,1289.2,464.0,48.13,520.0,0.59213,97.89999999999964,-2.5,0.009005000000000152,-8.399999999997299e-05,28.299999999999955,-21.90000000000009,1.0100000000000051,-0.35999999999999943,6322.4
1216,6322.4,6322.4,6241.9,6241.9,865553800.0,2016-04-29,6298.430569005675,6293.983543292342,6274.180118107827,6303.057142857142,6328.914285714286,6271.895238095239,0.14142868893016602,39.64808048721534,-12.91091592726611,52.55899641448145,6094.007984333147,6278.1849999999995,6462.362015666852,5.867205750287787,0.4014942231835439,1.461134,1289.95,307.5,47.44,12075.0,0.59056,80.5,80.5,0.00876699999999997,0.00021300000000001873,22.65000000000009,-9.950000000000045,0.5050000000000097,-0.1799999999999926,6241.9
1217,6322.4,6322.4,6241.9,6241.9,865553800.0,2016-05-02,6284.297926754256,6287.039070853363,6271.2455619162065,6283.128571428571,6328.8785714285705,6276.4571428571435,0.14142868893016602,32.23588628219022,-16.25848810583299,48.49437438802321,6104.424263879613,6282.045,6459.665736120387,5.654869906865899,0.3869923611486692,1.46028,1290.7,151.0,46.75,23630.0,0.590095,80.5,80.5,0.009446000000000065,0.00021399999999993646,17.0,2.0,0.0,0.0,6241.9
1218,6241.9,6270.0,6159.9,6185.6,869478400.0,2016-05-03,6259.623445065692,6273.513861406249,6263.459601742005,6265.3,6316.214285714285,6277.452380952381,0.1323680757480309,21.57008300153302,-21.539433109192153,43.109516110725174,6125.408323348714,6286.765,6448.121676651287,5.133218011212023,0.18651746522199703,1.466598,1273.3,109.0,44.62,28903.0,0.58963,110.10000000000036,56.29999999999927,0.02339900000000017,0.00010799999999999699,17.0,13.600000000000136,1.7999999999999972,0.6099999999999994,6185.6
1219,6185.6,6185.6,6100.8,6112.0,775563200.0,2016-05-04,6222.717583799269,6251.978679885416,6249.690547038187,6244.028571428571,6298.135714285714,6278.442857142858,0.12039811758037539,7.096646436898482,-28.810295739061353,35.906942175959834,6114.030246468863,6284.285,6454.539753531137,5.418428780080371,-0.005962378220739869,1.455096,1271.4,330.0,45.01,24432.0,0.589,84.80000000000018,73.60000000000036,0.010959999999999859,-0.0005509999999999682,15.200000000000045,11.5,2.1100000000000065,-0.00999999999999801,6112.0
1220,6112.0,6152.6,6102.3,6117.3,713231200.0,2016-05-05,6196.363187849452,6234.021522567361,6237.655042761989,6220.142857142857,6281.957142857143,6276.333333333333,0.12126488842283104,-3.901022056042166,-31.8463713856016,27.945349329559434,6109.479887027369,6283.305,6457.130112972632,5.5329197921358695,0.022494197871922344,1.450705,1292.9,305.0,45.37,24512.0,0.589,50.30000000000018,-5.300000000000182,0.008396999999999988,4.2000000000097515e-05,18.699999999999818,-14.300000000000182,1.9299999999999997,-0.19999999999999574,6117.3
1221,6117.3,6129.9,6054.7,6125.7,698735000.0,2016-05-06,6178.697390887089,6219.578652891713,6227.477311601808,6192.4,6265.685714285713,6275.800000000001,0.12263710133111763,-11.802887433063006,-31.798589410097954,19.995701977034948,6095.315930770472,6279.37,6463.424069229528,5.862182646651752,0.08254115042584843,1.449275,1278.4,164.0,45.445,28656.5,0.5883149999999999,75.19999999999982,-8.399999999999636,0.011964000000000086,-0.00021000000000004349,13.699999999999818,-6.550000000000182,2.1399999999999935,-1.0799999999999983,6125.7
1222,6125.7,6177.6,6108.4,6114.8,669494900.0,2016-05-09,6162.723043165316,6205.608165839485,6217.233919638007,6162.742857142858,6244.928571428572,6271.533333333333,0.12085612786089815,-18.728817430067465,-30.97961552568193,12.250798095614465,6080.26391116105,6275.1050000000005,6469.946088838951,6.2099706328085595,0.0886262980892518,1.443085,1263.9,23.0,45.52,32801.0,0.58763,69.20000000000073,10.899999999999636,0.009991000000000083,-0.00029199999999995896,8.700000000000045,1.199999999999818,2.3499999999999943,-1.9600000000000009,6114.8
1223,6114.8,6180.2,6114.8,6156.7,652991800.0,2016-05-10,6161.2172823739875,6199.087077060887,6211.730836034551,6150.571428571428,6226.814285714286,6269.466666666667,0.12768498542970338,-20.599231901453095,-26.280023997654048,5.680792096200953,6069.624497068279,6270.82,6472.01550293172,6.416880182550943,0.21639525154116226,1.441545,1274.6,50.0,47.6,40873.0,0.59231,65.39999999999964,-41.899999999999636,0.008331000000000088,6.299999999992423e-05,12.299999999999955,-7.699999999999818,2.9200000000000017,-2.0700000000000003,6156.7
1224,6156.7,6172.7,6131.2,6162.5,573062300.0,2016-05-11,6161.53796178049,6194.208800119436,6207.255305485956,6139.228571428571,6211.178571428572,6265.661904761904,0.12862660508496462,-21.36722920067041,-21.63841703749709,0.27118783682668113,6058.985907330663,6260.8,6462.614092669337,6.446910703722744,0.25645902944681803,1.445149,1270.3,101.0,48.08,36256.0,0.59075,41.5,-5.800000000000182,0.008948000000000178,0.0001469999999998972,17.200000000000045,-3.2999999999999545,1.3800000000000026,-0.7999999999999972,6162.5
1225,6162.5,6193.2,6094.1,6104.2,698762400.0,2016-05-12,6147.203471335368,6182.207626770179,6197.8866413508695,6127.599999999999,6196.449999999999,6253.342857142858,0.11912112456127581,-26.376147549621237,-21.317868309158335,-5.058279240462904,6040.928372362387,6247.754999999999,6454.581627637612,6.620830286642565,0.15295812816827767,1.443835,1271.9,66.0,47.83,24243.0,0.59013,99.09999999999945,58.30000000000018,0.012143999999999933,-0.0002089999999999037,11.100000000000136,-0.5,0.8400000000000034,-0.00999999999999801,6104.2
1226,6104.2,6138.5,6060.1,6138.5,646363000.0,2016-05-13,6145.027603501526,6176.379943200822,6192.487855773517,6131.385714285714,6187.707142857143,6242.552380952381,0.12472447835491354,-27.263748563190347,-17.764375458181952,-9.499373105008393,6030.371252417973,6237.49,6444.608747582027,6.641092733840921,0.26103080683028,1.444523,1274.0500000000002,41.0,48.555,28351.5,0.59044,78.39999999999964,-34.30000000000018,0.01071500000000003,8.399999999997299e-05,10.950000000000273,-2.1000000000001364,0.9500000000000028,-0.0899999999999963,6138.5
1227,6138.5,6157.2,6092.2,6151.4,445329500.0,2016-05-16,6146.620702626144,6173.049284107379,6188.752596157743,6136.257142857142,6178.2,6233.390476190476,0.12682376390443387,-26.619404644327005,-13.69602523145489,-12.923379412872116,6024.209299927508,6227.385,6430.560700072492,6.52523330651604,0.3130066736010026,1.434926,1276.2,16.0,49.28,32460.0,0.59075,65.0,-12.899999999999636,0.007935000000000025,0.00041200000000007897,10.799999999999955,-3.7000000000000455,1.0600000000000023,-0.1700000000000017,6151.4
1228,6151.4,6215.9,6147.2,6167.8,758810700.0,2016-05-17,6151.9155269696075,6172.349379559729,6186.847814688857,6142.271428571429,6167.335714285714,6224.547619047618,0.12948627602993862,-24.50295964072393,-9.26366418228145,-15.239295458442479,6028.186997928797,6215.504999999999,6402.823002071202,6.027442728183873,0.37266306635636226,1.44469,1273.7,17.0,48.93,33480.0,0.587,68.69999999999982,-16.400000000000546,0.008472999999999953,0.00012499999999993072,19.600000000000136,2.7000000000000455,1.3800000000000026,0.5,6167.8
1229,6167.8,6169.3,6116.0,6165.8,887529400.0,2016-05-18,6155.386645227206,6171.476128951765,6184.9343769898705,6149.557142857142,6156.15,6213.138095238095,0.12916195871503774,-22.725084385585433,-5.9886311417143645,-16.73645324387107,6037.764652071335,6203.28,6368.795347928664,5.336381653856173,0.3867778714510722,1.445525,1254.2,69.0,48.81,33279.0,0.58731,53.30000000000018,2.0,0.02204000000000006,0.00018899999999999473,8.0,-6.2000000000000455,1.4799999999999969,-0.25,6165.8
1230,6165.8,6165.8,6050.2,6053.4,936494700.0,2016-05-19,6129.889983920404,6155.73264509153,6172.976706354428,6134.8,6142.685714285714,6196.142857142857,0.11076416337640758,-30.039568622891238,-10.642492303216134,-19.397076319675104,6030.460863063541,6186.88,6343.299136936459,5.056478772384754,0.07332586467913085,1.45962,1252.4,44.0,48.72,26839.0,0.58981,115.60000000000036,112.40000000000055,0.009545000000000137,-2.199999999996649e-05,4.199999999999818,4.199999999999818,1.3000000000000043,-0.01999999999999602,6053.4
